sales_detail_id,sales_id,product_id,quantity
B5QQ9H39PWC6CNWB,OP4FN9U3FNH3D8,VFJNG7S0CP,39
TVUEHJCQRRQMJLTE,OP4FN9U3FNH3D8,FGDSVCL06J,93
4L0IIX3COROC0ZS1,OP4FN9U3FNH3D8,TRMKLF7DTP,75
TA8HQ8R8ENOFVA2L,OP4FN9U3FNH3D8,HU1LUCYO06,5
K6RV0P87QC006NBC,OP4FN9U3FNH3D8,TRMKLF7DTP,41
HGWD7EXS3DJKZMC6,OP4FN9U3FNH3D8,QJQ74NXF0K,97
0YCV62A3YVYCXUH4,AHR8NO2K9CXPKD,0T9YTA9E3C,40
2X069M9X0RD3N9AJ,AHR8NO2K9CXPKD,ZE3PEUOGN1,70
ZSTYI1TC19RS5QBW,AHR8NO2K9CXPKD,1G1U3KXOEJ,9
U2CKRY0O6UEQ3MH3,AHR8NO2K9CXPKD,G3A6P3N4GM,75
JU8DNB795HPO3S68,AHR8NO2K9CXPKD,2BQN5S015F,85
D777SX7QDHGME8ZR,EQ9OXX0FJYFOIY,NU212I8EAW,1
CXNVIHIDCC7PPBAO,EQ9OXX0FJYFOIY,8MNXS50JH3,49
G1DE4Z7WN98HRXRS,EQ9OXX0FJYFOIY,VP81LYMP8C,88
7WLBAI90MLN62YEM,EQ9OXX0FJYFOIY,G033Q1QI0Z,21
AQ4UEEFC5X5PD8ZM,EQ9OXX0FJYFOIY,JWI5KKZTHH,9
ATE3FKFK6HROW31V,EQ9OXX0FJYFOIY,I4IZKSYTCQ,50
ZTNMJH68MA56EQBY,EQ9OXX0FJYFOIY,05R46SIJHY,43
RCEMMAEXAXX6LWTN,EQ9OXX0FJYFOIY,BVVGZYLMT1,50
IE30PZAGZM5NAFNI,DPCGUZY8U9204Q,7PSWVYBZQX,21
YYNOK0U7UB4HW8XL,DPCGUZY8U9204Q,22W47TXSZ0,96
BPPTQ5E7LLXSE6LR,DPCGUZY8U9204Q,22W47TXSZ0,81
WE4NS9M1360N3HZC,DPCGUZY8U9204Q,3SRQL49KKL,53
K2QQ6SD7SND5V2X5,2J2PYM0IQB725G,BNJBT7LP9E,8
7P1QR3SO8S6141RF,2J2PYM0IQB725G,U0C8MV3ZTP,13
Q1L24AG74H8M6C8L,2J2PYM0IQB725G,93HBO0EQ2D,82
9HXWHXKS2OFOZ9KM,2J2PYM0IQB725G,UEERLUHS6Q,67
OV3CEN37JJXDHDLB,2J2PYM0IQB725G,47VGWN5RKU,4
4VLDAOQZBENR9H47,OTZNPJ6K2898LN,EHJCH2PO4U,71
QWCJDOF7IXKUWQK0,OTZNPJ6K2898LN,GGDTWZNYIC,70
19WO71F21WD6NCJT,OTZNPJ6K2898LN,Q0WOPM4JJW,16
CUXG9VWJSU1UNW9L,OTZNPJ6K2898LN,I7FC31LNPB,73
42XPZYMY0F82B2FW,OTZNPJ6K2898LN,G3A6P3N4GM,24
IPS23GR8BH89057D,OTZNPJ6K2898LN,JWI5KKZTHH,15
GG1R8T6OZVW4M221,OTZNPJ6K2898LN,SGI0Y3UI73,56
ACFIJ6EY5UEJFCNE,OTZNPJ6K2898LN,F79QO85K8O,10
2XN23JALABHVK7MN,EQHMO6A2FWDXYL,FZE9INV1KK,5
42VH9HX81VOGFSUT,EQHMO6A2FWDXYL,D1AOBXGZ7Q,82
CM8XD5TD2ZCF6ML6,EQHMO6A2FWDXYL,M8SMLGUTSE,78
KAN44KK89CRRS7E7,EQHMO6A2FWDXYL,JPS87VVXZ8,61
TWFO3GF3OMYXYR14,EQHMO6A2FWDXYL,P8N7DNRO5Y,22
WJIZEI6K6LSJV5AA,EQHMO6A2FWDXYL,BVVGZYLMT1,52
2PKOZH5O9HXVBSND,EQHMO6A2FWDXYL,OB1GSH8AML,68
JVF6QUK4ISNXN86U,YBH08BSQ9RKO42,DTT0HA4RYE,52
07G9QAXCT73B5M4B,YBH08BSQ9RKO42,7KNT7YGA79,57
QMCADO8Y35UQXXY4,YBH08BSQ9RKO42,OG6QBN656X,47
8ADLZCW5BG766VMN,YBH08BSQ9RKO42,LPG19DRL6X,91
C0V2PBMWY46P8MK1,YBH08BSQ9RKO42,949Z0H3KLR,14
85P04MRXX46VZOKB,YBH08BSQ9RKO42,OG6QBN656X,94
JR84GMP0NXSVWMFV,YBH08BSQ9RKO42,SGI0Y3UI73,54
IJQTUT0ANEI2ACZF,YBH08BSQ9RKO42,7JBBIUF3QU,15
NPV6B3XDD7BA5NFV,YBH08BSQ9RKO42,ZE3PEUOGN1,88
FWR76OX1PXVTWWLP,CV73SSRHT09DO3,LYOC2WABA2,74
K5ETTLDM6OZTY1YV,CV73SSRHT09DO3,CEDDHWC59U,12
V1ZBOP8QTM6R4GJL,CV73SSRHT09DO3,DTT0HA4RYE,5
08CZUG5BUTT78DJN,CV73SSRHT09DO3,VFJNG7S0CP,76
O137DIEJN6NA7M6Q,CV73SSRHT09DO3,4IC88G95NO,88
C7HR207VJIEZTO1E,CV73SSRHT09DO3,3SRQL49KKL,41
CEZWPEG8MKNJQEX9,ZBWGXUB3PQOE1D,8YY30KHEHG,69
F7RG6G6TS8MEVSG4,ZBWGXUB3PQOE1D,FGDSVCL06J,61
8ICU8CKIGFRNPU9B,ZBWGXUB3PQOE1D,BVVGZYLMT1,51
UHRM2FVEPHZYZ29F,ZBWGXUB3PQOE1D,8MNXS50JH3,44
RIUQMIK2H30CTZ6N,ZBWGXUB3PQOE1D,22W47TXSZ0,76
SHD1W88UTOKMEJHU,ZBWGXUB3PQOE1D,S3U0MJB7KK,33
7PKJ34U7OYCU8TJW,34S39OPXO9IQ8S,ZE3PEUOGN1,64
YQ45GBU5TWJA19V3,34S39OPXO9IQ8S,47VGWN5RKU,42
27LIV43VCSQ2G4Y5,34S39OPXO9IQ8S,GZ8D27ZLIC,23
A20SX52B9Y5XTCAL,34S39OPXO9IQ8S,P8N7DNRO5Y,91
PFEFTSZKYG4ZUEM8,34S39OPXO9IQ8S,7RM5SKJIBV,7
VYYZG22TY40FG9US,34S39OPXO9IQ8S,CEDDHWC59U,70
4QAU0T1FPRN27SZK,34S39OPXO9IQ8S,FMYYE4KVZL,8
YB74JHEAH0HEJYFD,34S39OPXO9IQ8S,FMYYE4KVZL,81
7UWEGFFZFTVJKMXD,34S39OPXO9IQ8S,GZ8D27ZLIC,62
Z8ZTMKF8Q7422TDE,JNOI0QPCLDTZ7F,GGDTWZNYIC,39
0BM8ILFD0X67R9BL,JNOI0QPCLDTZ7F,93HBO0EQ2D,50
28RBXJ0B72CWSGKB,JNOI0QPCLDTZ7F,UEERLUHS6Q,88
1Z4IWBF7E1KF7PX9,JNOI0QPCLDTZ7F,I4IZKSYTCQ,73
X99POFRYA8L36SCF,NY60LSQGGUVWFL,IDB2QVA5BO,20
M6UBM1NAP0WXIGQ9,NY60LSQGGUVWFL,P0PVKWMFWR,34
NNGN23X0V2TCC158,NY60LSQGGUVWFL,6COU7Q80MD,52
MLL1A6MO4WVEU6X6,NY60LSQGGUVWFL,P8N7DNRO5Y,4
EF4XAHK7S3Y08M2P,NY60LSQGGUVWFL,95916MF0BS,24
ZCM89NT8OMNZALRI,NY60LSQGGUVWFL,2YNP7O7VVF,38
CIPBXBFVSLOI75C6,NY60LSQGGUVWFL,7JBBIUF3QU,43
UVT3QGKE64K09BPC,OXSZOZYQ4X9P1C,EHJCH2PO4U,7
ERD36HDJBT0LVIGZ,OXSZOZYQ4X9P1C,GZ8D27ZLIC,88
OH127CMH32260QHE,OXSZOZYQ4X9P1C,F8SX7C1C9V,24
NAELC4RUAEP9W3HR,OXSZOZYQ4X9P1C,BVVGZYLMT1,10
YOTI2L69ADP59N5G,OXSZOZYQ4X9P1C,8YY30KHEHG,11
8VWACK92MH2S4ZY2,OXSZOZYQ4X9P1C,SJY28960RT,55
F5ZVSBYETX92JLOT,OXSZOZYQ4X9P1C,1G1U3KXOEJ,94
WZGOPKSB23LMA0EF,OXSZOZYQ4X9P1C,TRMKLF7DTP,82
1GZM5JRTZS036R7W,08J35JN2WA49NL,HU1LUCYO06,55
CUCVUI56V2XGTTCQ,ZR3GBOOJYE4LRG,JPS87VVXZ8,88
QB6O5MHF1HJ4UOSV,ZR3GBOOJYE4LRG,AFM30TRIXQ,30
VVQZRYD76BMQ4KX8,ZR3GBOOJYE4LRG,TZHCJSEL0G,55
6AI8R7TUD2HYI97J,ZR3GBOOJYE4LRG,7RM5SKJIBV,56
H0EFMVHNQ98CNRT2,ZR3GBOOJYE4LRG,G033Q1QI0Z,69
VI6V474G4OIE95HC,ZR3GBOOJYE4LRG,8MNXS50JH3,79
6TK0TEP3NHD2A66K,ZR3GBOOJYE4LRG,BAZ0PHOGRC,29
COZ96JFQE11756W2,ZR3GBOOJYE4LRG,U0C8MV3ZTP,95
EGDEFXTAQ7XJ2FLT,ZR3GBOOJYE4LRG,NMN07WNISB,38
3HN8XAYJKLWFWJCG,ZMBSXF6JU4PCP3,1G1U3KXOEJ,96
0UFPEBU5SKSUEMA3,ZMBSXF6JU4PCP3,SRN9S1XR4V,97
WXKU5W3ZCKWW2MDU,5I0W94MCQP72RX,NDGKNPTNLK,79
IPO70NXUR78D1JL8,5I0W94MCQP72RX,949Z0H3KLR,12
TX9RRK6G9T7QK09I,5I0W94MCQP72RX,LZX0JLAH8X,8
8TY7F4DWGXD9T5AF,0005M4QHLLWXUO,BNJBT7LP9E,35
8B87DBL70OUE7YIK,0005M4QHLLWXUO,BVVGZYLMT1,95
912SCB9IZQ0F64WM,0005M4QHLLWXUO,7KNT7YGA79,91
QECB4HWX61TDQZVO,0005M4QHLLWXUO,JWI5KKZTHH,32
ZTNMYVMZ50LFD2NH,0005M4QHLLWXUO,HU1LUCYO06,55
JN9W2DNI98T70ONZ,0005M4QHLLWXUO,LPG19DRL6X,32
OQY1NBWWHHMZS2TR,0005M4QHLLWXUO,7GJOXNES7Z,80
P30B8E64E9T2J5FU,0005M4QHLLWXUO,AV62989B5M,34
69XJ9P1HO3YIC2QM,0005M4QHLLWXUO,VKYK4RZHOX,41
GO7INNHWS47T986D,8U6NNMB7V7QT8S,WK09AB9UNP,16
5ZXOSXWR4TJ8V5EH,8U6NNMB7V7QT8S,2BQN5S015F,74
4NAUD8VDLNZGIFNB,8U6NNMB7V7QT8S,OB1GSH8AML,32
1FV25T5ATDZIAL3R,8U6NNMB7V7QT8S,T3H67ZNK3A,21
5NNCWAP840FQ5GWG,8U6NNMB7V7QT8S,6COU7Q80MD,73
4VCQTHY8YP16QYE6,8U6NNMB7V7QT8S,I7FC31LNPB,57
05G2YQRZRPZB1DWS,6TSMTU4SXSZL1O,6JWL966BHE,21
57HBNI3VELDGL7PT,6TSMTU4SXSZL1O,7JBBIUF3QU,39
LUY1QJSALWGWZTSL,6TSMTU4SXSZL1O,2809P8I08J,15
7B04YPLFYQA2P8F9,T9EO3CVWFODPUH,5DQIDYTO3T,22
TMRDG9Y48AYMKWTQ,OFYW8ZVFOGLV4U,05R46SIJHY,59
8ACLIQZT9HMZ6GXR,EQC6LABZME9TFW,E5YCEZGX28,49
WBVBSZ8Z98X4KMSC,EQC6LABZME9TFW,3UNFQKQ1QS,28
7HUWKSF6EINCU0NL,VW5HJ6RBROSTF6,OG6QBN656X,9
GM1HGOLYSE2ZS6JG,VW5HJ6RBROSTF6,SLZLHO7OP4,17
8GLZ0ALNR787I2VL,VW5HJ6RBROSTF6,S3U0MJB7KK,49
9JLLHPYGRGGC2880,3FKWAZBICR9DG3,E5YCEZGX28,12
XKWY6DJVC6BGZ8ET,3FKWAZBICR9DG3,U0KYFBV46I,92
WAMRSAFHQ7SAE5TC,3FKWAZBICR9DG3,OB1GSH8AML,8
HEWT1IEY4ASB7TUY,3FKWAZBICR9DG3,I4IZKSYTCQ,72
F2WFCUOW5EU4Z2TT,3FKWAZBICR9DG3,LYOC2WABA2,67
GGL3Q9856R9JFRSX,3FKWAZBICR9DG3,F8SX7C1C9V,19
H57ND33WHN820XNM,3FKWAZBICR9DG3,SJY28960RT,31
0SG9Y6F2BT76AV92,PUNBIWV1VDYMXF,E5YCEZGX28,28
PRO5TBMWU9KPBWYB,PUNBIWV1VDYMXF,VFJNG7S0CP,85
27KNX08BW4I4IY61,PUNBIWV1VDYMXF,AV62989B5M,96
HJCK8H27NKZ04MZ5,PUNBIWV1VDYMXF,DTT0HA4RYE,12
PDYC6R0AY0TM349N,PUNBIWV1VDYMXF,93HBO0EQ2D,26
39A5HZKI334VVSCO,PUNBIWV1VDYMXF,NYCKKQ7VEN,30
G5DNNB45FP9T7X83,PUNBIWV1VDYMXF,KJC0OZMC9P,94
L9H29J4G8F1IW8RT,UPT1LD7H3Y3B44,U0KYFBV46I,30
23W8UQ03WNN2TNFP,UPT1LD7H3Y3B44,1PF787HVD9,22
RM7JLB407GPV50ID,UPT1LD7H3Y3B44,U0KYFBV46I,49
3R6LDDKS245G8ITR,UPT1LD7H3Y3B44,UEERLUHS6Q,48
43X4PCAPVGUHTZ5Z,UPT1LD7H3Y3B44,95916MF0BS,70
D0OJ71Z2PH9YN0RO,UPT1LD7H3Y3B44,G4J90885G4,100
IQTWKEL57WSOU339,UPT1LD7H3Y3B44,0T9YTA9E3C,52
2W1WTS3454XPQ7PD,UPT1LD7H3Y3B44,JPS87VVXZ8,19
J9O20WXMOP9WJG81,UPT1LD7H3Y3B44,3SRQL49KKL,8
3WE35T93PGQCTIFK,UPT1LD7H3Y3B44,605S9NIHMN,84
WJPWD6JWXYBKF2CT,FQHAJ6YWAUQIBC,NMN07WNISB,88
40UMVRAHY074NEF8,OIG5E6K9DI04AC,T3H67ZNK3A,74
1AHFJ7B9QQRIFPLY,OIG5E6K9DI04AC,VP81LYMP8C,51
6SYVP4DVH7QVIWC5,OIG5E6K9DI04AC,7KNT7YGA79,64
B6QMY19LQ0ZJ5FBK,OIG5E6K9DI04AC,SGI0Y3UI73,98
QJ0FHKQPF52DCJ47,OIG5E6K9DI04AC,2809P8I08J,49
B27SV00UI6P8RE94,0Q6R605DO52E5W,0T9YTA9E3C,87
T6QYMLGTQ0K5R5ME,0Q6R605DO52E5W,7KNT7YGA79,83
3XV9EO9DH5L570I5,0Q6R605DO52E5W,Q0WOPM4JJW,3
MJV7N9E8A3NG5X7J,SBKBMEAKR8TRTA,LYK5RZ5JJW,46
LIL41WAZMOLV3J4J,SBKBMEAKR8TRTA,OG6QBN656X,11
H4OOUXICWDF9MMG1,SBKBMEAKR8TRTA,ZE3PEUOGN1,34
F3Q45B2ES0A6E30X,SBKBMEAKR8TRTA,ELONGGRVW6,54
SDE2Y2GS5KBTI5F7,SBKBMEAKR8TRTA,P0PVKWMFWR,80
DVXASMXACFISHLQU,SBKBMEAKR8TRTA,7JBBIUF3QU,68
MGDSOFK7RFX4SSZT,SBKBMEAKR8TRTA,H1GE9OEZHN,6
RDMEB1QF9VTJX767,SBKBMEAKR8TRTA,6SGI8ZGM1S,76
LIS13VEVBG3H1VEV,SBKBMEAKR8TRTA,P0PVKWMFWR,63
FE5BRE3ETAUJIXWU,SBKBMEAKR8TRTA,NU212I8EAW,35
YCBP4ZMWVCGBAV2Q,QONIFQ01V9EWKV,6COU7Q80MD,33
6MPYR2P4G7DOOV9G,QONIFQ01V9EWKV,NYCKKQ7VEN,88
ATMEJ1VGVC0FW99R,QONIFQ01V9EWKV,8YY30KHEHG,91
QY61PLDWTW3WC20A,QONIFQ01V9EWKV,EHJCH2PO4U,7
WEQ43SB1ZBVZNEMH,QONIFQ01V9EWKV,TZHCJSEL0G,55
4NBWJNY4RKN1VNU7,QONIFQ01V9EWKV,3SRQL49KKL,89
7TG8EIWOYE8CYTLP,QONIFQ01V9EWKV,D1AOBXGZ7Q,10
JUY4RTCXQJJIGRE1,QONIFQ01V9EWKV,6COU7Q80MD,29
DYQZVW83BOTBRZ2X,QONIFQ01V9EWKV,4IC88G95NO,60
C1G8E4V4MD6OU0P8,OL9DNFE42WMYRL,FGDSVCL06J,59
2Y60E0TT2LEXL8LQ,OL9DNFE42WMYRL,SLZLHO7OP4,30
AD7A20FQWSHZ3XDN,OL9DNFE42WMYRL,605S9NIHMN,3
256UL8V28AHCKVB5,OL9DNFE42WMYRL,OB1GSH8AML,7
BVNCW7NFSKMW3LPY,OL9DNFE42WMYRL,OB1GSH8AML,52
T81K4UVRRK237KNO,OL9DNFE42WMYRL,DE020WWO3X,79
A9BSAHENWW0BR5NE,W2BS4UP54ZUT1R,FZE9INV1KK,87
XZ2THIB1VJZ90L3T,W2BS4UP54ZUT1R,2YNP7O7VVF,12
DZFGUSYNQ2Q2TG8W,W2BS4UP54ZUT1R,QB5VHY9IQR,16
DQ4ZRTJRTMUF2Y1W,W2BS4UP54ZUT1R,SJY28960RT,72
OH8ZFK6C5Q177I2K,W2BS4UP54ZUT1R,8YY30KHEHG,3
BO0T9HX90ZPI9034,W2BS4UP54ZUT1R,SRN9S1XR4V,73
6S6BKSRA4AFKJFGK,W2BS4UP54ZUT1R,OG6QBN656X,20
5XE0339PEC15E3XS,W2BS4UP54ZUT1R,EHJCH2PO4U,1
Y6JDBF1M8ZHGPX35,JEJ2E6DKKJ1JKY,0B2JY2H068,4
Q3NZYCZLVCE9D74X,JEJ2E6DKKJ1JKY,1PF787HVD9,2
78COYGE3A3TLZ97Z,JEJ2E6DKKJ1JKY,WK09AB9UNP,88
9MK7Q0MG9E0U4EPY,JEJ2E6DKKJ1JKY,QRJP7I1RQ7,86
LXCQGL61O299QZUW,JEJ2E6DKKJ1JKY,JPS87VVXZ8,42
NO3ES7RJ4SKJW312,JEJ2E6DKKJ1JKY,QJQ74NXF0K,27
6EWDNGPEFO46CSVK,JEJ2E6DKKJ1JKY,MCEZTT0O1J,92
OMDUIYLC33L3GY46,JEJ2E6DKKJ1JKY,VP81LYMP8C,80
PYXAPCHEXF1U6JC2,JEJ2E6DKKJ1JKY,1I69H29M8Z,48
CRHJDZ80UB8LXJ5Q,JEJ2E6DKKJ1JKY,NYCKKQ7VEN,6
VZ77JOD57U8EVWV6,NDWYHXKXV6NXN9,EHJCH2PO4U,86
6T7F90VCX3KBSYLJ,NDWYHXKXV6NXN9,FZE9INV1KK,25
AK9X0K9V82J6BDKY,NDWYHXKXV6NXN9,6JWL966BHE,83
194CW6N7CF1KRFDA,NDWYHXKXV6NXN9,1G1U3KXOEJ,79
Z6VJJZFVG14V4H2T,NDWYHXKXV6NXN9,S3U0MJB7KK,95
SJ85U7ZBFLS18JEY,NDWYHXKXV6NXN9,QRJP7I1RQ7,12
OTHLPDOF19ALXR4W,NDWYHXKXV6NXN9,1PF787HVD9,1
5EKCGHOKVZ0075MT,NDWYHXKXV6NXN9,EHJCH2PO4U,66
VW7Z5S1776RUQV5W,NDWYHXKXV6NXN9,U0C8MV3ZTP,6
EDDA1XIN7MLAU3HE,NDWYHXKXV6NXN9,0B2JY2H068,18
ZR3G59RP5BLJ7Z3R,MLIZ6NYX0PMTNN,EMO06QNXKX,28
AEM49WOXZUVB3T0S,MLIZ6NYX0PMTNN,FGDSVCL06J,61
U0CHFLP5BY4HRBU6,MLIZ6NYX0PMTNN,ELONGGRVW6,13
YS58XKS43J3Y6ACR,MLIZ6NYX0PMTNN,3SRQL49KKL,48
O597MATAOJP3QBPM,MLIZ6NYX0PMTNN,G033Q1QI0Z,26
3B8GQYY9XYJLXAW5,MLIZ6NYX0PMTNN,SGZBTOFAVW,14
6KZ7MHIRJR3QAWVF,MLIZ6NYX0PMTNN,BN47KP5DYK,70
K1PWP4HIQEQUBRSU,MLIZ6NYX0PMTNN,VP81LYMP8C,89
QLLRBBSX7S3Q9EEA,QBEEPJUL2ZMC18,LPG19DRL6X,44
SN7G91KQ8CL2CZ1C,QBEEPJUL2ZMC18,LYK5RZ5JJW,53
4004NSN7OAD3WHHU,QBEEPJUL2ZMC18,95916MF0BS,65
6HQ5DCISZB530SHF,QBEEPJUL2ZMC18,ZE3PEUOGN1,83
ZTOKTFHM2ZK4SGRY,QBEEPJUL2ZMC18,CXK8E1UF38,52
TQRYDT1092TKTI6Q,QBEEPJUL2ZMC18,1PF787HVD9,18
8X8QS4NDVT06ZJUD,QBEEPJUL2ZMC18,S3U0MJB7KK,29
QTVVNK7MY9GXFPT8,QBEEPJUL2ZMC18,HU1LUCYO06,85
YJZQJEQ3KMNFN5UO,Y78793YUGYJP8I,7PSWVYBZQX,14
6C1IF0MD70WQI4ZU,Y78793YUGYJP8I,H1GE9OEZHN,86
2RVV8URAQFKCHNQE,Y78793YUGYJP8I,LPG19DRL6X,17
C35SIMXD1LDDZJ4E,Y78793YUGYJP8I,QRJP7I1RQ7,93
F8SS20WN4EI6EVSB,BJB5VOETK6CE54,SLZLHO7OP4,31
HEX9VQDKR1GBDE0L,BJB5VOETK6CE54,SGZBTOFAVW,9
DE5H8F7TJSNY64YJ,BJB5VOETK6CE54,ELONGGRVW6,100
E6Z0QIZNFGFVSEOH,J896XOOWZZV8EB,M0ZN8XBGKR,29
T983ISJC7N82IO0N,J896XOOWZZV8EB,47VGWN5RKU,27
99JAYGI1PX7942ER,J896XOOWZZV8EB,LZX0JLAH8X,11
CGFMVR7FV7ATLF0A,J896XOOWZZV8EB,6SGI8ZGM1S,43
I7QJR8DG6I74X34O,J896XOOWZZV8EB,D1AOBXGZ7Q,48
YNW4CGZHEZFJRDTE,YWZW174BM4MQB7,949Z0H3KLR,4
FSDJ7IXQGLCBDCZA,YWZW174BM4MQB7,1PF787HVD9,59
Q9EU15PTO581PQ10,YWZW174BM4MQB7,GOV661UC9V,60
530J7ZL9L16JBNH1,YWZW174BM4MQB7,GOV661UC9V,74
450G1VSOKCCWRG0O,YWZW174BM4MQB7,U0KYFBV46I,98
F8756HAJ9BVS7EUY,YWZW174BM4MQB7,SJY28960RT,56
LF1GUR51YFNBS6FW,YWZW174BM4MQB7,FUFUUGO1YZ,58
5H7JH8N1RV2PBESV,YWZW174BM4MQB7,SRN9S1XR4V,57
NTRLRNO5A170BOR9,YWZW174BM4MQB7,NMN07WNISB,86
784MZ2BWPSPNR72Z,YWZW174BM4MQB7,P0PVKWMFWR,9
AI4V9GMLCAR0SAP0,S9CG9PIGT4X40A,NZI17482TU,83
ZMV8YU1H3ZX1RF0I,S9CG9PIGT4X40A,BNJBT7LP9E,98
HY4GXXJFDZKVSXL0,S9CG9PIGT4X40A,VKYK4RZHOX,46
TXMV8RT7IKDNSY9X,S9CG9PIGT4X40A,2YNP7O7VVF,32
LT0JRQK1H6P840M7,S9CG9PIGT4X40A,GZ8D27ZLIC,31
3SNNAM0ZTCIYV8UH,S9CG9PIGT4X40A,0EXX8TRZKM,46
FH9VFOHYVMRTJ3GV,S9CG9PIGT4X40A,D1AOBXGZ7Q,36
38R6CF2V3HS3STHU,S9CG9PIGT4X40A,BAZ0PHOGRC,96
UCDH4XCS1Q7D81FG,S9CG9PIGT4X40A,2809P8I08J,48
5PFY649MAOABPYFF,S9CG9PIGT4X40A,FMYYE4KVZL,96
6ABRI2WXAXNNL4E3,8UZK6XRXMWTQCG,95916MF0BS,31
P6QIOZXL37CP52HV,8UZK6XRXMWTQCG,FGDSVCL06J,23
Q8FMLEM5CYVZAL77,JF9GTE5LDH463F,MCEZTT0O1J,56
09RWQB8JJW32XNM4,JF9GTE5LDH463F,FZE9INV1KK,23
RWJYHWRTUXBMCY3L,JF9GTE5LDH463F,1I69H29M8Z,83
G8NM9UWRC876EBAL,JF9GTE5LDH463F,1I69H29M8Z,20
2S7GZMPW05FY771F,JF9GTE5LDH463F,7PSWVYBZQX,32
Z48W2E96UUO3IF3R,JF9GTE5LDH463F,GOV661UC9V,87
U8Q9EPOLYLD44RDX,JF9GTE5LDH463F,BNJBT7LP9E,31
T4G422KTBLMYFT3X,JF9GTE5LDH463F,FUFUUGO1YZ,61
RA1VLX8RCIACWJ6P,JF9GTE5LDH463F,8YY30KHEHG,72
W1R73X7RJ357EYIB,JF9GTE5LDH463F,LYOC2WABA2,55
9NBPFXPZJP8FRPXV,347DOJOO35RWOB,I7FC31LNPB,40
JYXT4SVZDKNPMW3H,347DOJOO35RWOB,NU212I8EAW,28
AKC8PBXPPZQR5R84,347DOJOO35RWOB,SJY28960RT,70
UHH5VS6UHHGB1ARZ,347DOJOO35RWOB,G4J90885G4,82
R922JM71AAT7D6UY,347DOJOO35RWOB,URKO071N48,50
GK5WAV8T3WIK66DH,347DOJOO35RWOB,URKO071N48,98
FW6HYNVA5ZNE417L,L9B2RZWDUTUC9X,QB5VHY9IQR,23
MY7HIZTNR2XYJ5QW,L9B2RZWDUTUC9X,P66C5GMFVZ,25
SBAPMVOPCTKI7FR2,L9B2RZWDUTUC9X,TRMKLF7DTP,91
MDKG8LPJE1QYKO4L,L9B2RZWDUTUC9X,EHBMKJF7LM,36
MB384KGNZ6R6QN78,L9B2RZWDUTUC9X,CXK8E1UF38,23
XT4U4K4A1U6OFLQV,L9B2RZWDUTUC9X,JPS87VVXZ8,15
2DEVM1JVZT3HPH7P,L9B2RZWDUTUC9X,8YY30KHEHG,26
SOW15H5VF6XRIJ2Q,RG28T6XQ8ZPXO4,AFM30TRIXQ,67
4LD3L3GSYS6L61ER,RG28T6XQ8ZPXO4,M0ZN8XBGKR,38
5KE285DCPCEU7DE1,RG28T6XQ8ZPXO4,U0KYFBV46I,80
P58OTDE7ZVBR54M4,RG28T6XQ8ZPXO4,2YNP7O7VVF,55
WB8NL1U687CCD04S,XW7AEJV06I1PYY,8YY30KHEHG,25
B56VXOTYWUQT5EBB,XW7AEJV06I1PYY,HGF68IXOY4,3
J6U6YUTSZT5URXL6,XW7AEJV06I1PYY,3XGSL3ERPT,94
9G7CLSLZ5M5OVHSD,XW7AEJV06I1PYY,0EXX8TRZKM,75
JFNMUU2MQIBQU30Y,XW7AEJV06I1PYY,3XGSL3ERPT,20
PDVNYRX0BZ9YEJTD,XW7AEJV06I1PYY,7GJOXNES7Z,97
GRU2X1IZDT80AIR7,JK63C3TQ9VAZWT,CXK8E1UF38,42
8X8NMMQUGZWLT5OT,JK63C3TQ9VAZWT,6SGI8ZGM1S,59
7DPC2CDZCD8PW073,JK63C3TQ9VAZWT,0EXX8TRZKM,1
SCN9D96VLH6K5WCZ,JK63C3TQ9VAZWT,1I69H29M8Z,98
0UYE88F4NY6ZSYW1,JK63C3TQ9VAZWT,95916MF0BS,62
CC4B0VR98GHNG6BE,JK63C3TQ9VAZWT,47VGWN5RKU,84
UVMQK2V5N1HM98FM,FUE80U7C1FIHQT,3UNFQKQ1QS,52
2PAUOPKM8WR22WMR,FUE80U7C1FIHQT,E5YCEZGX28,84
LS2A9LRPFL102HX7,Q4PQ244X6P11H1,95916MF0BS,55
437HD0CVR6RTN45M,ROUFK1W6FKNCP7,EHBMKJF7LM,32
RSZON1J7K5BGBBL4,ROUFK1W6FKNCP7,DE020WWO3X,86
HE16B2YTFM4SIITF,VD0YYVW182YAW9,7RM5SKJIBV,25
LDHOFKZ7D8RL5VUM,VD0YYVW182YAW9,T3H67ZNK3A,91
IQVW1H9N3V5P7K80,VD0YYVW182YAW9,7RM5SKJIBV,36
UL94RHKJ6GB569N1,VD0YYVW182YAW9,0T9YTA9E3C,79
U1EBBCUHN2SOKXD1,VD0YYVW182YAW9,7PSWVYBZQX,24
7CS8IV8LNDPTZGOL,VD0YYVW182YAW9,SGI0Y3UI73,66
P4V4YLT53ULLAHG1,VD0YYVW182YAW9,TRMKLF7DTP,50
C5NML7H3T3TKYFR8,VD0YYVW182YAW9,LYK5RZ5JJW,63
0S1HE20WTTEWS07G,9SXAWV1ELSM4KP,7GJOXNES7Z,34
CJ6NLTON6EFXANGK,9SXAWV1ELSM4KP,VP81LYMP8C,15
HX7RM23I3HBZBNRD,9SXAWV1ELSM4KP,KJC0OZMC9P,16
